ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
52237,99999,0.995732575,1,1,0.995879121
52240,26980,1,1,1,1
52241,26980,1,1,1,1
52242,26980,1,1,1,1
52243,26980,0,1,0,1
52244,26980,1,1,1,1
52245,26980,1,1,1,1
52246,26980,1,1,1,1
52247,26980,1,1,1,1
52248,26980,0.233463035,0.22,0,0.229016787
52248,99999,0.766536965,0.78,1,0.770983213
52249,16300,1,1,1,1
52251,99999,1,1,1,1
52252,16300,1,1,0,1
52253,26980,0.038897893,0.018181818,0,0.036567164
52253,16300,0.790113452,0.945454545,1,0.804477612
52253,99999,0.170988655,0.036363636,0,0.158955224
52254,17540,1,1,1,1
52255,99999,1,1,1,1
52257,16300,1,1,1,1
52301,16300,0.010816658,0,0,0.009564802
52301,99999,0.989183342,1,1,0.990435198
52302,16300,1,1,1,1
52305,16300,1,1,1,1
52306,16300,0.065162907,0,0,0.063106796
52306,99999,0.934837093,1,1,0.936893204
52307,99999,1,0,1,1
52308,99999,1,0,1,1
52309,99999,0.7625,0.888888889,0.666666667,0.765873016
52309,16300,0.2375,0.111111111,0.333333333,0.234126984
52310,99999,0.004087193,0,0,0.003545052
52310,16300,0.995912807,1,1,0.996454948
52312,16300,1,1,0,1
52313,16300,1,1,1,1
52314,16300,0.999523128,1,1,0.999579479
52314,26980,0.000476872,0,0,0.000420521
52315,16300,1,1,1,1
52316,99999,1,1,1,1
52317,26980,1,1,1,1
52318,99999,0.083333333,0,0,0.078299776
52318,16300,0.916666667,1,1,0.921700224
52320,99999,0.048526863,0,0,0.045901639
52320,16300,0.951473137,1,1,0.954098361
52321,16300,1,1,1,1
52322,26980,0.989990901,1,1,0.990525409
52322,99999,0.010009099,0,0,0.009474591
52323,17540,0.095394737,0,0,0.093851133
52323,99999,0.049342105,0,0,0.048543689
52323,16300,0.855263158,1,1,0.857605178
52324,16300,1,1,1,1
52325,26980,0.050147493,0,0,0.049275362
52325,99999,0.949852507,1,1,0.950724638
52326,99999,1,1,1,1
52327,26980,1,1,1,1
52328,16300,1,1,1,1
52329,99999,1,0,1,1
52330,99999,1,1,1,1
52332,16300,1,1,1,1
52333,16300,0.000339098,0,0,0.000322061
52333,99999,0.007460156,0,0,0.007085346
52333,26980,0.992200746,1,1,0.992592593
52334,99999,1,1,1,1
52335,99999,1,1,1,1
52336,16300,1,1,1,1
52337,99999,1,1,1,1
52338,26980,0.993036212,1,1,0.993328886
52338,16300,0.006963788,0,0,0.006671114
52339,99999,1,1,1,1
52340,26980,1,1,1,1
52341,16300,1,1,1,1
52342,99999,1,1,1,1
52344,16300,0,0,1,1
52345,16300,1,1,1,1
52346,16300,1,1,1,1
52347,99999,1,1,1,1
52348,99999,1,0,1,1
52349,16300,1,1,1,1
52351,16300,1,1,1,1
52352,16300,0.840686275,0.4,1,0.838983051
52352,99999,0.159313725,0.6,0,0.161016949
52353,26980,1,1,1,1
52354,16300,1,1,1,1
52355,99999,1,1,1,1
52356,26980,0.916964286,0.806451613,1,0.916243655
52356,99999,0.083035714,0.193548387,0,0.083756345
52358,99999,0.930825243,1,1,0.935153584
52358,26980,0.064927184,0,0,0.060864619
52358,34700,0.004247573,0,0,0.003981797
52359,26980,1,1,1,1
52361,99999,1,1,1,1
52362,16300,1,1,1,1
52401,16300,1,1,1,1
52402,16300,1,1,1,1
52403,16300,1,1,1,1
52404,26980,0.001736542,0.00264131,0.001123596,0.001762632
52404,16300,0.998263458,0.99735869,0.998876404,0.998237368
52405,16300,1,1,1,1
52406,16300,1,1,1,1
52408,16300,1,1,1,1
52409,16300,1,1,1,1
52410,16300,1,1,1,1
52411,16300,1,1,1,1
52498,16300,0,1,1,1
52499,16300,0,0,1,1
52501,36900,0.999714937,1,1,0.999747459
52501,36820,0.000285063,0,0,0.000252541
52530,36900,1,1,1,1
52531,99999,0.999306999,1,1,0.999393756
52531,36900,0.000693001,0,0,0.000606244
52533,36900,0.148900169,0.105263158,0,0.1453958
52533,21840,0.851099831,0.894736842,1,0.8546042
52534,36820,1,1,1,1
52535,99999,0.917355372,0.888888889,1,0.917989418
52535,21840,0.082644628,0.111111111,0,0.082010582
52536,36900,0.84741784,0.888888889,1,0.850678733
52536,99999,0.15258216,0.111111111,0,0.149321267
52537,36900,1,1,1,1
52540,26980,0.650071124,0.75862069,1,0.657645467
52540,21840,0.349928876,0.24137931,0,0.342354533
52542,99999,1,1,1,1
52543,36820,1,1,1,1
52544,99999,1,1,1,1
52548,36900,1,0,1,1
52549,99999,1,1,1,1
52550,99999,1,1,1,1
52551,99999,0.979166667,1,1,0.979695431
52551,36900,0.020833333,0,0,0.020304569
52552,36900,1,1,1,1
52553,36900,0.624557261,0.614035088,0.888888889,0.629067245
52553,36820,0.266824085,0.122807018,0.111111111,0.254880694
52553,99999,0.108618654,0.263157895,0,0.116052061
52554,36900,0.979441997,0.970588235,1,0.979166667
52554,21840,0.017621145,0,0,0.016666667
52554,99999,0.002936858,0.029411765,0,0.004166667
52555,99999,1,1,1,1
52556,21840,1,1,1,1
52557,21840,0,1,0,1
52560,36900,1,1,1,1
52561,99999,0.04415011,0.125,0,0.045833333
52561,36900,0.006622517,0,0,0.00625
52561,36820,0.949227373,0.875,1,0.947916667
52562,99999,1,1,1,1
52563,99999,0.807162534,1,1,0.812834225
52563,21840,0.015151515,0,0,0.014705882
52563,36900,0.17768595,0,0,0.172459893
52565,99999,1,1,1,1
52566,36900,1,1,0,1
52567,21840,0.94,1,1,0.943217666
52567,99999,0.06,0,0,0.056782334
52568,99999,1,0,1,1
52569,99999,1,1,1,1
52570,36900,0.107226107,0.05,0,0.102620087
52570,99999,0.892773893,0.95,1,0.897379913
52571,99999,1,1,1,1
52572,36900,0.088050314,0,0,0.080808081
52572,99999,0.911949686,1,0,0.919191919
52573,99999,1,1,1,1
52574,99999,1,1,1,1
52576,99999,0.996268657,1,1,0.996402878
52576,21840,0.003731343,0,0,0.003597122
52577,36820,1,1,1,1
52580,99999,0.028037383,0,0,0.026431718
52580,21840,0.971962617,1,1,0.973568282
52581,99999,1,1,1,1
52583,99999,1,1,1,1
52584,36900,0.987654321,1,1,0.988636364
52584,99999,0.012345679,0,0,0.011363636
52585,99999,0.800856531,0.9,1,0.807302231
52585,26980,0.111349036,0,0,0.105476673
52585,21840,0.087794433,0.1,0,0.087221095
52586,36820,0.96969697,1,1,0.97
52586,99999,0.03030303,0,0,0.03
52588,21840,0.052083333,0,0,0.048543689
52588,99999,0.666666667,1,1,0.689320388
52588,36900,0.28125,0,0,0.262135922
52590,99999,1,1,1,1
52591,99999,1,1,1,1
52593,99999,1,1,1,1
52594,99999,0.748858447,1,1,0.752252252
52594,36900,0.251141553,0,0,0.247747748
52595,36820,1,1,1,1
52601,15460,1,1,1,1
52619,22800,1,1,1,1
52620,99999,1,1,1,1
52621,99999,0.139705882,0.2,0,0.141843972
52621,26980,0.860294118,0.8,0,0.858156028
52623,99999,0.134345794,0.0625,0,0.129711752
52623,15460,0.865654206,0.9375,1,0.870288248
52624,22800,0,0,1,1
52625,22800,1,1,1,1
52626,22800,0.249287749,0,0,0.243055556
52626,99999,0.750712251,1,1,0.756944444
52627,22800,1,1,1,1
52630,99999,0.779735683,0.333333333,0,0.773913043
52630,22800,0.220264317,0.666666667,0,0.226086957
52631,22800,0,0,1,1
52632,22800,1,1,1,1
52635,99999,0.044827586,0.047619048,0,0.045016077
52635,21840,0.955172414,0.952380952,0,0.954983923
52637,15460,0.994915254,1,1,0.995057661
52637,99999,0.005084746,0,0,0.004942339
52638,15460,1,1,1,1
52639,22800,1,1,1,1
52640,99999,0.903323263,1,1,0.904761905
52640,15460,0.096676737,0,0,0.095238095
52641,26980,0.003979534,0,0,0.003461919
52641,99999,0.992230434,1,1,0.993241015
52641,21840,0.003790032,0,0,0.003297066
52644,99999,0.825806452,0.25,0,0.801242236
52644,15460,0.174193548,0.75,1,0.198757764
52645,99999,0.921388102,1,1,0.927069645
52645,15460,0.078611898,0,0,0.072930355
52646,15460,0.255972696,0,0,0.255102041
52646,99999,0.744027304,1,0,0.744897959
52647,99999,0,0,1,1
52648,22800,1,1,1,1
52649,99999,0.898876404,0.888888889,1,0.9
52649,22800,0.101123596,0.111111111,0,0.1
52650,15460,1,1,0,1
52651,21840,0.081699346,0,0,0.080385852
52651,99999,0.918300654,1,1,0.919614148
52652,99999,1,0,1,1
52653,99999,1,1,1,1
52654,21840,0.001298701,0,0,0.001237624
52654,99999,0.875324675,0.8,1,0.875
52654,26980,0.123376623,0.2,0,0.123762376
52655,15460,1,1,1,1
52656,22800,0.988742964,1,1,0.989266547
52656,99999,0.011257036,0,0,0.010733453
52657,22800,1,1,1,1
52658,22800,0.928571429,0.903225806,0,0.927102804
52658,15460,0.071428571,0.096774194,0,0.072897196
52659,99999,1,1,1,1
52660,15460,1,1,0,1
52701,17540,1,0,1,1
52720,34700,0.722,0.8,0,0.723529412
52720,99999,0.278,0.2,0,0.276470588
52721,99999,1,1,1,1
52722,19340,1,1,1,1
52726,34700,0.118393235,0.025,0,0.115621788
52726,19340,0.881606765,0.975,1,0.884378212
52727,17540,1,0,1,1
52728,19340,1,1,0,1
52729,17540,1,1,1,1
52730,17540,1,1,1,1
52731,99999,0.020050125,0,0,0.019417476
52731,17540,0.979949875,1,1,0.980582524
52732,17540,1,1,1,1
52737,99999,1,1,0,1
52738,99999,0.997214485,1,1,0.997471555
52738,26980,0.002785515,0,0,0.002528445
52739,99999,0.306772908,0.2,0,0.3046875
52739,34700,0.693227092,0.8,0,0.6953125
52742,17540,1,1,1,1
52745,19340,0.979661017,1,0,0.97979798
52745,17540,0.020338983,0,0,0.02020202
52746,19340,1,1,0,1
52747,34700,0.090361446,0.015151515,0,0.084337349
52747,19340,0.046184739,0.015151515,0.117647059,0.045412419
52747,99999,0.863453815,0.96969697,0.882352941,0.870250232
52748,19340,1,1,1,1
52749,34700,1,1,1,1
52750,17540,1,1,1,1
52751,17540,1,1,1,1
52752,99999,0,0,1,1
52753,19340,1,1,1,1
52754,34700,0.426199262,0,0.5,0.421052632
52754,99999,0.573800738,1,0.5,0.578947368
52755,26980,0.964912281,1,1,0.966067864
52755,99999,0.035087719,0,0,0.033932136
52756,17540,0.007743363,0,0,0.007575758
52756,19340,0.992256637,1,1,0.992424242
52757,17540,1,0,1,1
52758,19340,1,1,1,1
52759,34700,1,1,0,1
52760,99999,0.341463415,0.8,0,0.35059761
52760,34700,0.658536585,0.2,0,0.64940239
52761,34700,0.981810913,0.998502994,0.996015936,0.983557903
52761,99999,0.018189087,0.001497006,0.003984064,0.016442097
52765,99999,0.14973262,0,0,0.148148148
52765,19340,0.85026738,1,0,0.851851852
52766,26980,0.018229167,0,0,0.017902813
52766,34700,0.981770833,1,1,0.982097187
52767,19340,1,0,1,1
52768,19340,1,1,1,1
52769,34700,0.556603774,0.4,0,0.552995392
52769,19340,0.443396226,0.6,0,0.447004608
52771,17540,1,0,1,1
52772,99999,1,1,1,1
52773,34700,0.006008584,0,0,0.005686434
52773,19340,0.993991416,1,1,0.994313566
52774,17540,1,1,1,1
52776,26980,0.006690685,0,0,0.005936073
52776,99999,0.059701493,0.044585987,0,0.056164384
52776,34700,0.933607823,0.955414013,1,0.937899543
52777,99999,0.047987616,0,0,0.04718417
52777,17540,0.952012384,1,1,0.95281583
52778,34700,0.89375,0.98255814,1,0.900477164
52778,99999,0.10625,0.01744186,0,0.099522836
52801,19340,1,1,1,1
52802,19340,1,1,1,1
52803,19340,1,1,1,1
52804,19340,1,1,1,1
52805,19340,1,1,1,1
52806,19340,1,1,1,1
52807,19340,1,1,1,1
52808,19340,1,1,1,1
52809,19340,1,1,1,1
53001,43100,1,1,1,1
53002,33340,1,1,1,1
53003,13180,1,0,1,1
53004,33340,1,1,1,1
53005,33340,1,1,1,1
53006,13180,0.626746507,0.423076923,0.333333333,0.61509434
53006,22540,0.373253493,0.576923077,0.666666667,0.38490566
53007,33340,1,1,1,1
53008,33340,1,1,1,1
53010,13180,0.00510051,0.010204082,0,0.005185825
53010,33340,0.0360036,0.040816327,0,0.035724575
53010,22540,0.95889589,0.948979592,1,0.9590896
53011,22540,0.073055028,0,0,0.070319635
53011,43100,0.926944972,1,1,0.929680365
53012,33340,1,1,1,1
53013,33340,0.135228849,0.02173913,0,0.129543952
53013,43100,0.864771151,0.97826087,1,0.870456048
53014,11540,0.968119891,0.984313725,1,0.969787765
53014,22540,0.004359673,0.007843137,0,0.004494382
53014,31820,0.027520436,0.007843137,0,0.025717853
53015,31820,0.857657658,0.916666667,1,0.861656704
53015,43100,0.142342342,0.083333333,0,0.138343296
53016,13180,0,0,1,1
53017,33340,1,1,1,1
53018,33340,1,1,1,1
53019,22540,1,1,1,1
53020,31820,0.017807457,0,0,0.017185822
53020,11540,0.019476906,0.038461538,0,0.019871106
53020,43100,0.962715637,0.961538462,1,0.962943072
53021,43100,0.002125399,0,0,0.002012072
53021,33340,0.997874601,1,1,0.997987928
53022,33340,1,1,1,1
53023,43100,0.982229402,0.882352941,1,0.979623824
53023,22540,0.017770598,0.117647059,0,0.020376176
53024,33340,1,1,1,1
53026,43100,0,0,1,1
53027,13180,0.019642681,0.0368,0.00486618,0.020059103
53027,33340,0.980357319,0.9632,0.99513382,0.979940897
53029,33340,1,1,1,1
53031,43100,0,0,1,1
53032,13180,1,1,1,1
53033,33340,1,1,1,1
53034,13180,1,1,1,1
53035,13180,1,1,1,1
53036,48020,0.8390462,0.951219512,0.953488372,0.848670757
53036,13180,0.149776453,0.048780488,0.046511628,0.141104294
53036,33340,0.011177347,0,0,0.010224949
53037,33340,1,1,1,1
53038,48020,1,1,1,1
53039,13180,1,1,1,1
53040,43100,0.042936288,0.046153846,0,0.041494845
53040,33340,0.905817175,0.923076923,0.985714286,0.909278351
53040,22540,0.051246537,0.030769231,0.014285714,0.049226804
53042,31820,0.901468788,0.874396135,0.971014493,0.901241535
53042,11540,0.098225214,0.125603865,0.028985507,0.098476298
53042,43100,0.000305998,0,0,0.000282167
53044,43100,1,1,1,1
53045,33340,1,1,1,1
53046,33340,1,1,1,1
53047,48020,0,0,1,1
53048,22540,0.002628121,0,0,0.002389486
53048,13180,0.997371879,1,1,0.997610514
53049,11540,0.031914894,0,0,0.030716724
53049,22540,0.968085106,1,1,0.969283276
53050,13180,1,1,1,1
53051,33340,1,1,1,1
53052,33340,1,1,1,1
53056,33340,0,0,1,1
53057,22540,1,1,1,1
53058,33340,1,1,1,1
53059,13180,1,1,1,1
53060,33340,1,0,1,1
53061,31820,0.01305483,0.012987013,0,0.012743927
53061,11540,0.98694517,0.987012987,1,0.987256073
53062,11540,0,1,0,1
53063,31820,1,1,1,1
53064,33340,0,0,1,1
53065,22540,1,1,1,1
53066,48020,0.045213804,0.022979398,0.055452865,0.044072948
53066,33340,0.923565814,0.970681458,0.878003697,0.925329281
53066,13180,0.031220382,0.006339144,0.066543438,0.030597771
53069,33340,1,1,1,1
53070,43100,1,1,1,1
53072,33340,1,1,1,1
53073,43100,1,1,1,1
53074,33340,1,1,1,1
53075,33340,0.052233677,0.08,0.12195122,0.054980595
53075,43100,0.947766323,0.92,0.87804878,0.945019405
53076,33340,1,1,1,1
53078,13180,1,1,1,1
53079,43100,0.018895349,0,0,0.018055556
53079,22540,0.981104651,1,1,0.981944444
53080,33340,1,1,1,1
53081,43100,1,1,1,1
53082,43100,1,1,1,1
53083,43100,1,1,1,1
53085,43100,1,1,1,1
53086,33340,1,1,1,1
53088,11540,1,0,1,1
53089,33340,1,1,1,1
53090,33340,1,1,1,1
53091,13180,0.975242196,1,1,0.97628866
53091,33340,0.024757804,0,0,0.02371134
53092,33340,1,1,1,1
53093,43100,1,1,1,1
53094,13180,0.001111386,0,0,0.000955617
53094,48020,0.998888614,1,1,0.999044383
53095,33340,1,1,1,1
53097,33340,1,1,1,1
53098,13180,0.994731707,1,0.993630573,0.99486427
53098,48020,0.005268293,0,0.006369427,0.00513573
53099,13180,1,1,0,1
53101,29404,0,0,1,1
53102,29404,0,1,0,1
53103,33340,1,1,1,1
53104,29404,1,1,1,1
53105,29404,0.137601234,0.033057851,0.013114754,0.128639229
53105,48580,0.159660625,0.033057851,0.013114754,0.148898491
53105,39540,0.702738141,0.933884298,0.973770492,0.72246228
53108,39540,0.997891778,1,1,0.998
53108,33340,0.002108222,0,0,0.002
53109,29404,0,0,1,1
53110,33340,1,1,1,1
53114,27500,0.066303361,0,0,0.0625
53114,48580,0.933696639,1,1,0.9375
53115,48580,1,1,1,1
53118,33340,0.987362281,0.98989899,1,0.987585351
53118,48020,0.012637719,0.01010101,0,0.012414649
53119,33340,0.963486992,1,1,0.964835165
53119,48020,0.005020539,0,0,0.004835165
53119,48580,0.031492469,0,0,0.03032967
53120,39540,0.030669353,0.005617978,0,0.028852185
53120,48580,0.969330647,0.994382022,1,0.971147815
53121,48580,1,1,1,1
53122,33340,1,1,1,1
53125,48580,1,1,1,1
53126,33340,0.011721612,0,0,0.010921502
53126,39540,0.988278388,1,1,0.989078498
53127,33340,0,0,1,1
53128,48580,0.842444631,0.990654206,1,0.852385947
53128,29404,0.157555369,0.009345794,0,0.147614053
53129,33340,1,1,1,1
53130,33340,1,1,1,1
53132,33340,1,1,1,1
53137,48020,1,1,1,1
53138,39540,0,0,1,1
53139,29404,0.149196634,0.166666667,0.039215686,0.145624103
53139,39540,0.850803366,0.833333333,0.960784314,0.854375897
53140,29404,1,1,1,1
53141,29404,1,1,1,1
53142,29404,1,1,1,1
53143,29404,1,1,1,1
53144,29404,1,1,1,1
53146,33340,1,1,1,1
53147,48580,1,1,1,1
53148,48580,0,0,1,1
53149,39540,0.014102564,0.004282655,0,0.013111683
53149,48580,0.05,0.017130621,0.101818182,0.049871225
53149,33340,0.935897436,0.978586724,0.898181818,0.937017092
53150,33340,0.991383025,0.997061704,0.964788732,0.991294721
53150,39540,0.008616975,0.002938296,0.035211268,0.008705279
53151,33340,1,1,1,1
53152,29404,0,0,1,1
53153,33340,1,1,1,1
53154,33340,1,1,1,1
53156,48020,0.998536942,1,1,0.99859944
53156,48580,0.001463058,0,0,0.00140056
53157,48580,1,0,1,1
53158,29404,1,1,1,1
53159,29404,0,0,1,1
53167,39540,0,0,1,1
53168,29404,1,1,1,1
53170,29404,1,1,1,1
53171,29404,1,1,1,1
53172,33340,1,1,1,1
53176,48580,1,1,1,1
53177,39540,0.989963198,0.997787611,1,0.991372112
53177,29404,0.010036802,0.002212389,0,0.008627888
53178,48020,1,1,1,1
53179,29404,1,1,1,1
53181,29404,1,1,1,1
53182,29404,0.074978699,0.04516129,0,0.070290771
53182,39540,0.925021301,0.95483871,1,0.929709229
53183,33340,1,1,1,1
53184,48580,1,1,1,1
53185,39540,0.999109641,1,1,0.999160168
53185,33340,0.000890359,0,0,0.000839832
53186,33340,1,1,1,1
53187,33340,1,1,1,1
53188,33340,1,1,1,1
53189,33340,1,1,1,1
53190,27500,0.063900305,0.021834061,0.021447721,0.059708622
53190,48580,0.798356092,0.936681223,0.806970509,0.80630523
53190,48020,0.137743603,0.041484716,0.171581769,0.133986148
53191,48580,1,1,1,1
53192,29404,0,0,1,1
53194,29404,0,0,1,1
53195,48580,0,0,1,1
53201,33340,1,1,1,1
53202,33340,1,1,1,1
53203,33340,1,1,1,1
53204,33340,1,1,1,1
53205,33340,1,1,1,1
53206,33340,1,1,1,1
53207,33340,1,1,1,1
53208,33340,1,1,1,1
53209,33340,1,1,1,1
53210,33340,1,1,1,1
53211,33340,1,1,1,1
53212,33340,1,1,1,1
53213,33340,1,1,1,1
53214,33340,1,1,1,1
53215,33340,1,1,1,1
53216,33340,1,1,1,1
53217,33340,1,1,1,1
53218,33340,1,1,1,1
53219,33340,1,1,1,1
53220,33340,1,1,1,1
53221,33340,1,1,1,1
53222,33340,1,1,1,1
53223,33340,1,1,1,1
53224,33340,1,1,1,1
53225,33340,1,1,1,1
53226,33340,1,1,1,1
53227,33340,1,1,1,1
53228,33340,1,1,1,1
53233,33340,1,1,1,1
53234,33340,1,1,1,1
53235,33340,1,1,1,1
53237,33340,1,1,1,1
53259,33340,0,1,0,1
53263,33340,0,1,0,1
53274,33340,0,1,0,1
53278,33340,0,0,1,1
53293,33340,0,1,0,1
53295,33340,0,1,0,1
53401,39540,1,1,1,1
53402,39540,1,1,1,1
53403,39540,0.981749686,0.991055456,0.99188641,0.982885807
53403,29404,0.018250314,0.008944544,0.00811359,0.017114193
53404,39540,1,1,1,1
53405,39540,1,1,1,1
53406,39540,1,1,1,1
53408,39540,1,1,1,1
53501,27500,0,0,1,1
53502,31540,0.996168582,0.961538462,1,0.995417049
53502,27500,0.003831418,0.038461538,0,0.004582951
53503,31540,1,1,1,1
53504,31540,0.277330265,0.055555556,0.052631579,0.268211921
53504,99999,0.722669735,0.944444444,0.947368421,0.731788079
53505,27500,1,1,1,1
53506,31540,1,1,1,1
53507,31540,1,1,1,1
53508,31540,1,1,1,1
53510,99999,1,1,1,1
53511,27500,1,1,1,1
53512,27500,1,1,1,1
53515,31540,1,1,1,1
53516,31540,0.492610837,0.066666667,0.5,0.486512524
53516,99999,0.507389163,0.933333333,0.5,0.513487476
53517,31540,1,1,1,1
53518,99999,0.630081301,0.611111111,0,0.625492773
53518,38420,0.369918699,0.388888889,1,0.374507227
53520,31540,0.822733424,0.911111111,1,0.832254086
53520,27500,0.177266576,0.088888889,0,0.167745914
53521,27500,0.085958005,0,0.125,0.084692597
53521,31540,0.914041995,1,0.875,0.915307403
53522,31540,0.92033543,0.933333333,0.6,0.91750503
53522,99999,0.07966457,0.066666667,0.4,0.08249497
53523,31540,0.478745357,0.770491803,0.573333333,0.495038168
53523,48020,0.521254643,0.229508197,0.426666667,0.504961832
53525,27500,0.986577181,1,1,0.987804878
53525,48580,0.013422819,0,0,0.012195122
53526,31540,1,1,1,1
53527,31540,1,1,1,1
53528,31540,1,1,1,1
53529,31540,1,1,1,1
53530,99999,1,1,1,1
53531,31540,1,1,1,1
53532,31540,1,1,1,1
53533,31540,1,1,1,1
53534,27500,0.794738551,0.814465409,0.851190476,0.797110175
53534,31540,0.169535563,0.182389937,0.125,0.169024684
53534,48020,0.035725885,0.003144654,0.023809524,0.033865141
53535,31540,0,0,1,1
53536,27500,1,1,1,1
53537,27500,1,0,1,1
53538,48020,0.994251497,1,1,0.994861364
53538,27500,0.005748503,0,0,0.005138636
53540,99999,0,0,1,1
53541,99999,1,1,1,1
53543,31540,0.974895397,0.96,0.979591837,0.97471555
53543,38420,0.025104603,0.04,0.020408163,0.02528445
53544,31540,1,1,1,1
53545,27500,1,1,1,1
53546,27500,1,1,1,1
53547,27500,1,1,1,1
53548,27500,1,1,1,1
53549,48020,1,1,1,1
53550,31540,1,1,1,1
53551,48020,1,1,1,1
53553,31540,1,1,1,1
53554,38420,0.872611465,0.416666667,1,0.862985685
53554,31540,0.127388535,0.583333333,0,0.137014315
53555,31540,1,1,1,1
53556,12660,0.16639478,0,0,0.164516129
53556,99999,0.83360522,1,1,0.835483871
53557,13180,1,1,1,1
53558,31540,1,1,1,1
53559,31540,0.99228583,0.976190476,1,0.991969407
53559,48020,0.00771417,0.023809524,0,0.008030593
53560,31540,1,1,1,1
53561,31540,0.192246835,0.142857143,0,0.1875
53561,12660,0.807753165,0.857142857,1,0.8125
53562,31540,1,1,1,1
53563,48020,0.014050582,0,0,0.012955765
53563,27500,0.985949418,1,1,0.987044235
53565,31540,0.896103896,0.995348837,0.990384615,0.907949791
53565,99999,0.103896104,0.004651163,0.009615385,0.092050209
53566,31540,1,1,1,1
53569,38420,0.799635701,0.789473684,0.857142857,0.8
53569,31540,0.200364299,0.210526316,0.142857143,0.2
53570,31540,1,1,1,1
53571,31540,0,0,1,1
53572,31540,1,1,1,1
53573,38420,0.643282594,0.586206897,0.821428571,0.645408163
53573,31540,0.080079418,0.137931034,0.071428571,0.080994898
53573,99999,0.276637988,0.275862069,0.107142857,0.273596939
53574,31540,1,1,1,1
53575,31540,1,1,1,1
53576,27500,1,1,1,1
53577,12660,1,1,1,1
53578,31540,0.116484292,0.017391304,0.019230769,0.106094095
53578,12660,0.883515708,0.982608696,0.980769231,0.893905905
53579,13180,1,1,1,1
53580,31540,1,1,1,1
53581,99999,1,1,1,1
53582,31540,1,1,1,1
53583,31540,0.271390878,0.069387755,0.071428571,0.248331108
